id,name,rarity,image_url,detail_url,attribute,availability
991,[1番センター]姫川友紀,Sレア,https://imas.gamedbs.jp/cgss/images/YpXCghhAalVUrYRNCrHC_yJf9UWgbDbSfJeG_SJsLdc.jpg,https://imas.gamedbs.jp/cgss/card/detail/991/991#card-991,Pa,一緒に楽しもっ☆エンジョイナイトガシャ（2017年2月28日 15:00 ～ 3月9日 14:59）＜期間限定アイドル＞
993,[桜の頃]依田芳乃,Sレア,https://imas.gamedbs.jp/cgss/images/D7uB2_aU2kjNL75jrkSPO4KS1-hsQ9-0meAhvDZnxu4.jpg,https://imas.gamedbs.jp/cgss/card/detail/993/993#card-993,Pa,イベント「LIVE Groove Vocal burst」（2017年2月28日 15:00～ 3月9日 20:59）＜達成報酬／ランキング報酬＞
995,[二面性の天使]柳清良,Sレア,https://imas.gamedbs.jp/cgss/images/Nd_BrLkRo_gVc9BEt_nN_a9EEp2fAfKfAQEyqwdcMD4.jpg,https://imas.gamedbs.jp/cgss/card/detail/995/995#card-995,Cu,プラチナガシャ(2017/3/9 15:00〜)
999,[ロワイヤルハート]松原早耶,Sレア,https://imas.gamedbs.jp/cgss/images/D8qMWH_CZa5TDcbSqfr-N-aOGOem4sfxirCWYVN0E88.jpg,https://imas.gamedbs.jp/cgss/card/detail/999/999#card-999,Cu,シンデレラキャラバン(2017/3/13 15:00〜3/19 20:59)期間中のLIVE報酬／メダル交換
1001,[寡黙の女王]高峯のあ,Sレア,https://imas.gamedbs.jp/cgss/images/aWHQw-TD82wqUroSpouh4D9oGOxZcDzKzB8cekE9EAU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1001/1001#card-1001,Co,シンデレラキャラバン(2017/3/13 15:00〜3/19 20:59)期間中のLIVE報酬／メダル交換
1005,[エレガントマリオネット]桐野アヤ,Sレア,https://imas.gamedbs.jp/cgss/images/AOuDhh-q6t8GJDZNBXEP8W1AH8vh-9AVZuIgUoDAJUs.jpg,https://imas.gamedbs.jp/cgss/card/detail/1005/1005#card-1005,Co,プラチナガシャ(2017/3/17 15:00〜)
1007,[∀NSWER]早坂美玲,Sレア,https://imas.gamedbs.jp/cgss/images/AO1NrXZIHxLb8XkrAbvebsmpNY59B4gElJtL5D7qb6w.jpg,https://imas.gamedbs.jp/cgss/card/detail/1007/1007#card-1007,Cu,イベント「∀NSWER」（2017年3月21日 15:00 ～ 3月28日 20:59）＜達成pt/ランキング報酬＞
1009,[∀NSWER]星輝子,Sレア,https://imas.gamedbs.jp/cgss/images/YX_vBF-lYNyk6otnS007YIp44sRrnbnKkkxUvp5bSOg.jpg,https://imas.gamedbs.jp/cgss/card/detail/1009/1009#card-1009,Pa,イベント「∀NSWER」（2017年3月21日 15:00 ～ 3月28日 20:59）＜達成pt＞
1013,[センター・キャプテン]愛野渚,Sレア,https://imas.gamedbs.jp/cgss/images/gyG3CtLQb0SsgF7tdfvxn83EuX0xo1UMf14BfuhLBFo.jpg,https://imas.gamedbs.jp/cgss/card/detail/1013/1013#card-1013,Pa,プラチナガシャ(2017/3/22 15:00〜)
1019,[小悪魔お嬢様]涼宮星花,Sレア,https://imas.gamedbs.jp/cgss/images/UhChpV96xYBb_oVJPqxJJit_4vfwsXlTHI98Gz4W5VU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1019/1019#card-1019,Cu,輝け新生活☆制服キラキラガールズガシャ（2017年3月31日 22:00 ～ 4月9日 14:59）＜期間限定アイドル＞
1021,[白波の歌姫]瀬名詩織,Sレア,https://imas.gamedbs.jp/cgss/images/HUgrlBvxanwT-WFqOroqzqIO2o_ffN8DapxlIjUfAoI.jpg,https://imas.gamedbs.jp/cgss/card/detail/1021/1021#card-1021,Co,プラチナガシャ(2017/3/31 22:00〜)
1025,[shabon song]小日向美穂,Sレア,https://imas.gamedbs.jp/cgss/images/I2QYsxY1-SYsCo7RKKduGizm59fU6j5HhbYjK985w3k.jpg,https://imas.gamedbs.jp/cgss/card/detail/1025/1025#card-1025,Cu,イベント「LIVE Parade」（2017年4月1日 15:00～ 4月8日 20:59）達成pt報酬/動員数報酬
1027,[shabon song]赤城みりあ,Sレア,https://imas.gamedbs.jp/cgss/images/gnGzovg50niy4cxbil2Td2NEDstPg_UycZn9-DZrgz4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1027/1027#card-1027,Pa,イベント「LIVE Parade」（2017年4月1日 15:00～ 4月8日 20:59）達成pt報酬/動員数報酬
1031,[あたしの磨き方]衛藤美紗希,Sレア,https://imas.gamedbs.jp/cgss/images/7_YdMFEDVlB-r9eCBhh2-k6X5Z9aC1wHX1WqrGkLSo4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1031/1031#card-1031,Pa,プラチナガシャ(2017/4/9 15:00〜)
1033,[ピースドリーマー]有浦柑奈,Sレア,https://imas.gamedbs.jp/cgss/images/C0OXpbVntrqx_Ys-G-DHLpD--RklQSHo0NCJeDlWeW8.jpg,https://imas.gamedbs.jp/cgss/card/detail/1033/1033#card-1033,Cu,イベント「LIVE PARTY!!」＜イベント限定アイドル＞（2017/4/11 15:00〜4/17 20:59）
1035,[学園の超☆新星]冴島清美,Sレア,https://imas.gamedbs.jp/cgss/images/5VfwrC_hrahPnV69W0aMHVpPm7T6JLJpcpXRmDPIOAU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1035/1035#card-1035,Pa,イベント「LIVE PARTY!!」＜イベント限定アイドル＞（2017/4/11 15:00〜4/17 20:59）
1037,[フィーチャースイートピー]長富蓮実,Sレア,https://imas.gamedbs.jp/cgss/images/LhNGGKo9jV8GyVuuMdj386yLiHIM1qqJpc-uuJ7FPOM.jpg,https://imas.gamedbs.jp/cgss/card/detail/1037/1037#card-1037,Cu,プラチナガシャ(2017/4/17 15:00〜)
1041,[Nocturne]川島瑞樹,Sレア,https://imas.gamedbs.jp/cgss/images/hkcGLhzja5t60YCx3RnPaumkR--5oT2ezVRNKm3sA6U.jpg,https://imas.gamedbs.jp/cgss/card/detail/1041/1041#card-1041,Co,イベント「Nocturne」（2017年4月19日 15:00 ～ 4月26日 20:59）＜達成pt/ランキング報酬＞
1043,[Nocturne]松永涼,Sレア,https://imas.gamedbs.jp/cgss/images/gMQiihnwL0uUOKJxsK5O9Wnd5P3iZhLUoqPCzOY7JXw.jpg,https://imas.gamedbs.jp/cgss/card/detail/1043/1043#card-1043,Co,イベント「Nocturne」（2017年4月19日 15:00 ～ 4月26日 20:59）＜達成pt＞
1047,[ボーイッシュエレガント]吉岡沙紀,Sレア,https://imas.gamedbs.jp/cgss/images/bQCWQeCgLtudtJRn44K7CYzVNN8wV7npMUNNqQAp470.jpg,https://imas.gamedbs.jp/cgss/card/detail/1047/1047#card-1047,Co,プラチナガシャ(2017/4/22 15:00〜)
1049,[ふかふかプリンセス]古賀小春,Sレア,https://imas.gamedbs.jp/cgss/images/W6VoKJRrC_sPJcq5hCJWN9ky-YIge-TPIsa5OwbPJmw.jpg,https://imas.gamedbs.jp/cgss/card/detail/1049/1049#card-1049,Cu,お出かけしよう！ドキドキ☆ツアーズガシャ（2017年4月30日 15:00 ～ 5月9日 14:59）＜期間限定アイドル＞
1051,[Nothing but You]中野有香,Sレア,https://imas.gamedbs.jp/cgss/images/aHWys2FG94mScP06u1fifkOmawGZGDyRI2vvVIZivl4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1051/1051#card-1051,Cu,イベント「LIVE Groove Dance burst」（2017年4月30日 15:00～ 5月8日 20:59）＜達成報酬＞
1055,[Nothing but You]アナスタシア,Sレア,https://imas.gamedbs.jp/cgss/images/CCttehyIfLhv0NbU1yF9c9f3PyaKU8IzKPCET4qrGJo.jpg,https://imas.gamedbs.jp/cgss/card/detail/1055/1055#card-1055,Co,イベント「LIVE Groove Dance burst」（2017年4月30日 15:00～ 5月8日 20:59）＜達成報酬／ランキング報酬＞
1059,[セクシーサーファー]沢田麻理菜,Sレア,https://imas.gamedbs.jp/cgss/images/0id5u2qwt9CFAar09zsIVPOjRKB9IZIHSOTfj7ISHpU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1059/1059#card-1059,Pa,プラチナガシャ(2017/4/30 15:00〜)
1063,[乙女の晴れ舞台]松尾千鶴,Sレア,https://imas.gamedbs.jp/cgss/images/OOn04wAlTjT7vspQjK-NhaGF9PofnGEFzqrhTgZBxlo.jpg,https://imas.gamedbs.jp/cgss/card/detail/1063/1063#card-1063,Co,プラチナガシャ(2017/5/9 15:00〜)
1065,[ヴォヤージュ・ブレイバー]白菊ほたる,Sレア,https://imas.gamedbs.jp/cgss/images/MrL9ytfXxiBkuMHIAQokPbNq-_HgncWuV6v4DDgNN_8.jpg,https://imas.gamedbs.jp/cgss/card/detail/1065/1065#card-1065,Cu,シンデレラキャラバン(2017/5/11 15:00〜5/17 20:59)期間中のLIVE報酬／メダル交換
1067,[シャッターチャンス]ケイト,Sレア,https://imas.gamedbs.jp/cgss/images/7jxCWR5kZTFn9RQP3tw_KA8akRuNcdowMTyr4S_vlHA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1067/1067#card-1067,Co,シンデレラキャラバン(2017/5/11 15:00〜5/17 20:59)期間中のLIVE報酬／メダル交換
1071,[アクティブビューティー]斉藤洋子,Sレア,https://imas.gamedbs.jp/cgss/images/5lj493OYQ1-SUmhUw2D_vs1h1qisBR7i45soGrxq-Tg.jpg,https://imas.gamedbs.jp/cgss/card/detail/1071/1071#card-1071,Pa,プラチナガシャ(2017/5/18 15:00〜)
1073,[モーレツ★世直しギルティ ! ]堀裕子,Sレア,https://imas.gamedbs.jp/cgss/images/9A4z_UH_DEdRAoFBS-lkp03zqWwSOhTTnf-ZZw91jGQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1073/1073#card-1073,Pa,イベント「モーレツ★世直しギルティ !」（2017年5月19日 15:00 ～ 5月28日 20:59）＜達成pt/ランキング報酬＞
1075,[モーレツ★世直しギルティ ! ]及川雫,Sレア,https://imas.gamedbs.jp/cgss/images/g9UqHHZXAp6rCfJPIsqTuX2wbZpL4sOMOneSqYZOwl4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1075/1075#card-1075,Pa,イベント「モーレツ★世直しギルティ !」（2017年5月19日 15:00 ～ 5月28日 20:59）＜達成pt＞
1077,[ロワイヤルリトル]日下部若葉,Sレア,https://imas.gamedbs.jp/cgss/images/IITW7z-4v4hHS8Mh0DpCNCe3RsrvTZ3TvpXJ1HhI8YM.jpg,https://imas.gamedbs.jp/cgss/card/detail/1077/1077#card-1077,Cu,プラチナガシャ(2017/5/23 15:00〜)
1083,[With Love]五十嵐響子,Sレア,https://imas.gamedbs.jp/cgss/images/oRLOoQxq8aXpP-N0J2U_WevfEybK0u55ocB7UkjEly4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1083/1083#card-1083,Cu,イベント「LIVE Parade」（2017年5月31日 15:00～ 6月8日 20:59）達成pt報酬/動員数報酬
1087,[麗しきプリマドンナ]西川保奈美,Sレア,https://imas.gamedbs.jp/cgss/images/MORBjfb1ys9bryHw2RCnOY0YYoKX-jPaRWUTi1aAH0Y.jpg,https://imas.gamedbs.jp/cgss/card/detail/1087/1087#card-1087,Co,プラチナガシャ(2017/5/31 15:00〜)
1089,[With Love]諸星きらり,Sレア,https://imas.gamedbs.jp/cgss/images/_xlfeiiLjRalW4Yh7w-85FK2JEIryr_s1WaQA_0UiEc.jpg,https://imas.gamedbs.jp/cgss/card/detail/1089/1089#card-1089,Pa,イベント「LIVE Parade」（2017年5月31日 15:00～ 6月8日 20:59）達成pt報酬/動員数報酬
1091,[はぁとの嫁入り]佐藤心,Sレア,https://imas.gamedbs.jp/cgss/images/RU6wOu11UlLLoaBJCfEXMpf9QmN6AHSxiwq1WYU9m0g.jpg,https://imas.gamedbs.jp/cgss/card/detail/1091/1091#card-1091,Pa,「夢描く乙女たち♪ブライダルセッションガシャ」＜期間限定アイドル＞（初回：2017年5月31日 15:00 ～ 6月9日 14:59）
1093,[ぷるるんスポーティ]赤西瑛梨華,Sレア,https://imas.gamedbs.jp/cgss/images/MIvLGGed7m4KydUeBtXj1Zb4RgJGyT5NHvUkzTH_CMI.jpg,https://imas.gamedbs.jp/cgss/card/detail/1093/1093#card-1093,Cu,プラチナガシャ(2017/6/9 15:00〜)
1097,[ワールドイズマイン]ヘレン,Sレア,https://imas.gamedbs.jp/cgss/images/Q-A9WXN0J225jfzKeDJXQvFh4J19RsxFJOH80ci6Q6s.jpg,https://imas.gamedbs.jp/cgss/card/detail/1097/1097#card-1097,Co,イベント「LIVE PARTY!!」＜イベント限定アイドル＞（2017/6/12 15:00〜6/17 20:59）
1099,[お喋りチアー]キャシー・グラハム,Sレア,https://imas.gamedbs.jp/cgss/images/oM6i4Ozig0UT8sjbCnF_HMA0UAIlvH_Dxz-XL2-LbmU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1099/1099#card-1099,Pa,イベント「LIVE PARTY!!」＜イベント限定アイドル＞（2017/6/12 15:00〜6/17 20:59）
1103,[ビーチクイーン]木場真奈美,Sレア,https://imas.gamedbs.jp/cgss/images/TV5gGijDFzQ-s8br_My1weE5c7BV2Bflx-uOxvJERSk.jpg,https://imas.gamedbs.jp/cgss/card/detail/1103/1103#card-1103,Co,プラチナガシャ(2017/6/17 15:00〜)
1105,[Yes ! Party Time ! ! ]櫻井桃華,Sレア,https://imas.gamedbs.jp/cgss/images/980HMj9GV6r_lf8tqd34h5-JONVcy1qGnwMMg5H0KKk.jpg,https://imas.gamedbs.jp/cgss/card/detail/1105/1105#card-1105,Cu,イベント「Yes! Party Time!!」（2017年6月19日 15:00 ～ 6月26日 20:59）＜達成pt/ランキング報酬＞
1107,[Yes ! Party Time ! ! ]佐々木千枝,Sレア,https://imas.gamedbs.jp/cgss/images/76YsxRM_Seyzx-t5LlysV-9zJZRrAemahzX7aUqZJNo.jpg,https://imas.gamedbs.jp/cgss/card/detail/1107/1107#card-1107,Co,イベント「Yes! Party Time!!」（2017年6月19日 15:00 ～ 6月26日 20:59）＜ランキング報酬＞
1111,[ろでお☆がーる]野々村そら,Sレア,https://imas.gamedbs.jp/cgss/images/XpcTWtvAJwS_3UbUdFrRE7PnCaqqcbZHu15M5usAkO4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1111/1111#card-1111,Pa,プラチナガシャ(2017/6/22 15:00〜)
1115,[リトルリドル]双葉杏,Sレア,https://imas.gamedbs.jp/cgss/images/YZ1uPj4ihPiBdmlFWzoYKp8taYIprzvH3GCvzmmJFLE.jpg,https://imas.gamedbs.jp/cgss/card/detail/1115/1115#card-1115,Cu,イベント「LIVE Groove Visual burst」（2017年6月30日 15:00～ 7月9日 20:59）＜達成報酬＞
1117,[リトルリドル]白坂小梅,Sレア,https://imas.gamedbs.jp/cgss/images/UjoZVKrxIw2oaUNA0Sy_R94AnMi7KnhQnmChkYjMi8w.jpg,https://imas.gamedbs.jp/cgss/card/detail/1117/1117#card-1117,Co,イベント「LIVE Groove Visual burst」（2017年6月30日 15:00～ 7月9日 20:59）＜イベントptランキング報酬/達成報酬＞
1121,[シークレットクイーン]浅野風香,Sレア,https://imas.gamedbs.jp/cgss/images/W5wZXBWqEHvkryDpOteNzLUkwfVs78mb1MQTsb90B0M.jpg,https://imas.gamedbs.jp/cgss/card/detail/1121/1121#card-1121,Cu,プラチナガシャ(2017/7/2 15:00〜)
1123,[夏の戯れ]東郷あい,Sレア,https://imas.gamedbs.jp/cgss/images/Sedn2ooIZefU7mjdha4BuNIa083HjNX5AbYWCb1xGnU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1123/1123#card-1123,Co,「もぉ～っとアツく！浴衣 de パーリィ☆ガシャ」＜期間限定アイドル＞（2017年7月2日 15:00 ～ 7月10日 14:59）
1129,[プニョフワ乙女]海老原菜帆,Sレア,https://imas.gamedbs.jp/cgss/images/4XZsFN9tycY-0vk0QD61DhaRdDMV_NKQzTRmDlN_hBY.jpg,https://imas.gamedbs.jp/cgss/card/detail/1129/1129#card-1129,Pa,プラチナガシャ(2017/7/10 15:00〜)
1131,[ドランカーパイレーツ]柊志乃,Sレア,https://imas.gamedbs.jp/cgss/images/7_8Gad_JSJr0DqdQxn8y49m4H7CaD3207nHTPJr8STs.jpg,https://imas.gamedbs.jp/cgss/card/detail/1131/1131#card-1131,Co,シンデレラキャラバン(2017/7/12 15:00〜7/18 20:59)期間中のLIVE報酬／メダル交換
1133,[妄想お姫様]喜多日菜子,Sレア,https://imas.gamedbs.jp/cgss/images/v89uufGe-ysPQYXevHUrFOyVyYc6OTE4ND9xJZsWoOg.jpg,https://imas.gamedbs.jp/cgss/card/detail/1133/1133#card-1133,Pa,シンデレラキャラバン(2017/7/12 15:00〜7/18 20:59)期間中のLIVE報酬／メダル交換
1135,[ステージディーヴァ]小室千奈美,Sレア,https://imas.gamedbs.jp/cgss/images/TMnJK4yB6Ev21w5NDmogB4wePohJ8Ar6c_m_uX76qPM.jpg,https://imas.gamedbs.jp/cgss/card/detail/1135/1135#card-1135,Co,プラチナガシャ(2017/7/18 15:00〜)
1139,[Kawaii make MY day ! ]椎名法子,Sレア,https://imas.gamedbs.jp/cgss/images/SStw1syOBVQKphl-QFpqKoo40Za0c3Tijax9d3_NAZA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1139/1139#card-1139,Cu,イベント「Kawaii make MY day!」（2017年7月20日 15:00 ～ 7月27日 20:59）＜達成pt/ランキング報酬＞
1141,[Kawaii make MY day ! ]水本ゆかり,Sレア,https://imas.gamedbs.jp/cgss/images/9mLsml4HgrUsTOeCIlsl849YOkeB8JzAfQJ2p2aWR3g.jpg,https://imas.gamedbs.jp/cgss/card/detail/1141/1141#card-1141,Cu,イベント「Kawaii make MY day!」（2017年7月20日 15:00 ～ 7月27日 20:59）＜達成報酬＞
1145,[目覚めし淑女]大西由里子,Sレア,https://imas.gamedbs.jp/cgss/images/yjWC-ZJMmfEu6Ogc3JCp_DxW4S8RURbqzBCeAMz4SEM.jpg,https://imas.gamedbs.jp/cgss/card/detail/1145/1145#card-1145,Cu,プラチナガシャ(2017/7/24 15:00〜)
1149,[夏色ガール]柳瀬美由紀,Sレア,https://imas.gamedbs.jp/cgss/images/zIU4znf4a5r6c5mYx3xIUD_EXuR30WYJxB_jIuen8vU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1149/1149#card-1149,Cu,プラチナガシャ(2017/7/31 15:00〜)
1151,[Take me☆Take you]前川みく,Sレア,https://imas.gamedbs.jp/cgss/images/oASsp4rXoWL5NbkVGfhfsucNIthA8wwT4iyFgVWhaso.jpg,https://imas.gamedbs.jp/cgss/card/detail/1151/1151#card-1151,Cu,イベント「LIVE Parade」（2017年7月31日 15:00 ～ 8月8日 20:59）達成pt報酬/動員数報酬
1155,[炎天の女王]向井拓海,Sレア,https://imas.gamedbs.jp/cgss/images/DTRhOdegXmvnM9YY2w85Jds2NwW0SJhNZTQJW3jb3oU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1155/1155#card-1155,Pa,「常夏謳歌♪なでしこサマータイムガシャ」＜期間限定アイドル＞（2017年7月31日 15:00 ～ 8月10日 14:59）
1157,[Take me☆Take you]依田芳乃,Sレア,https://imas.gamedbs.jp/cgss/images/ymHMWbKKlRfNTsO5bJgPnzizDNYVpkpC0B4y9jtN2_U.jpg,https://imas.gamedbs.jp/cgss/card/detail/1157/1157#card-1157,Pa,イベント「LIVE Parade」（2017年7月31日 15:00 ～ 8月8日 20:59）達成pt報酬/動員数報酬
1159,[一輪の花]服部瞳子,Sレア,https://imas.gamedbs.jp/cgss/images/5XPFwfSBi6_Yw8b14GeRaYeeggV2VzV8pyZ85gjxhRw.jpg,https://imas.gamedbs.jp/cgss/card/detail/1159/1159#card-1159,Co,プラチナガシャ(2017/8/10 15:00〜)
1163,[小さな名探偵]安斎都,Sレア,https://imas.gamedbs.jp/cgss/images/v_NuQWi7YNmzI_oAPEZhtbt_7GRjYixb5GpzjWqnALs.jpg,https://imas.gamedbs.jp/cgss/card/detail/1163/1163#card-1163,Cu,イベント「LIVE PARTY!!」＜イベント限定アイドル＞（2017/8/12 15:00〜8/19 20:59）
1165,[メディアの女王]財前時子,Sレア,https://imas.gamedbs.jp/cgss/images/2IpyTyeUPfvQdLYoPH9SjWetLS9lqQPk6jHucq7XG00.jpg,https://imas.gamedbs.jp/cgss/card/detail/1165/1165#card-1165,Pa,イベント「LIVE PARTY!!」＜イベント限定アイドル＞（2017/8/12 15:00〜8/19 20:59）
1167,[フリルドウェスタン]相原雪乃,Sレア,https://imas.gamedbs.jp/cgss/images/IevVylZ8hmBonizs4OPxYoLTYoF6JUq1hBLgr9FL1-U.jpg,https://imas.gamedbs.jp/cgss/card/detail/1167/1167#card-1167,Cu,プラチナガシャ(2017/8/18 15:00〜)
1171,[双翼の独奏歌]神崎蘭子,Sレア,https://imas.gamedbs.jp/cgss/images/7bdR60PRmkFuyOodTY31YPyuuYdDAo1velxoC6cQZVQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1171/1171#card-1171,Co,イベント「双翼の独奏歌」（2017年8月21日 15:00 ～ 8月27日 20:59）＜達成pt/ランキング報酬＞
1173,[双翼の独奏歌]二宮飛鳥,Sレア,https://imas.gamedbs.jp/cgss/images/Kt-XFwazTdjK7jpHQuNCf-T_Bkn1UXEy5uSlIxOHuFE.jpg,https://imas.gamedbs.jp/cgss/card/detail/1173/1173#card-1173,Co,イベント「双翼の独奏歌」（2017年8月21日 15:00 ～ 8月27日 20:59）＜達成pt＞
1177,[セクシーディーヴァ]浜川愛結奈,Sレア,https://imas.gamedbs.jp/cgss/images/_BuaWQdAKmUZbaN37XPTZyRy1yKORp8bF518E2R-PR0.jpg,https://imas.gamedbs.jp/cgss/card/detail/1177/1177#card-1177,Pa,プラチナガシャ(2017/8/23 15:00〜)
1179,[イリュージョニスタ ! ]佐久間まゆ,Sレア,https://imas.gamedbs.jp/cgss/images/r3zpFbOL6sP6H4wji_V2HLh9RZNLu3SbVc6Un3rwNic.jpg,https://imas.gamedbs.jp/cgss/card/detail/1179/1179#card-1179,Cu,イベント「LIVE Groove Visual burst」（2017年8月31日 15:00～ 9月7日 20:59）＜イベントptランキング報酬＞
1181,[イリュージョニスタ ! ]鷺沢文香,Sレア,https://imas.gamedbs.jp/cgss/images/cNYnYzm-2G4XAKbecKkepZUvah6u1i1Phg-lwiWx90Y.jpg,https://imas.gamedbs.jp/cgss/card/detail/1181/1181#card-1181,Co,イベント「LIVE Groove Visual burst」（2017年8月31日 15:00～ 9月7日 20:59）＜イベントptランキング報酬/達成報酬＞
1185,[ハッピー☆ジーニアス]池袋晶葉,Sレア,https://imas.gamedbs.jp/cgss/images/Ve7jM8bPgPgiu9ECZ_KhDTPTAipotBSjUWnZqF8BPEI.jpg,https://imas.gamedbs.jp/cgss/card/detail/1185/1185#card-1185,Cu,プラチナガシャ(2017/9/3 15:00〜)
1189,[アトラクトゴシック]神谷奈緒,Sレア,https://imas.gamedbs.jp/cgss/images/C2avm-d_XSz78Z_Y9uCpQeKEJgAOZPACbJuB7JQmd78.jpg,https://imas.gamedbs.jp/cgss/card/detail/1189/1189#card-1189,Co,祝！2周年 アニバーサリーパーティーガシャ(2017年9月3日 15:00 ～ 9月11日 14:59)＜期間限定アイドル＞
1193,[大傾奇娘]丹羽仁美,Sレア,https://imas.gamedbs.jp/cgss/images/spWmUwmDmwnqm9uBSzpYVaIrh_dzdRToTLGHKMkzK1M.jpg,https://imas.gamedbs.jp/cgss/card/detail/1193/1193#card-1193,Cu,プラチナガシャ(2017/9/11 15:00〜)
1195,[私だけのステージ]工藤忍,Sレア,https://imas.gamedbs.jp/cgss/images/E_cS-IX-abVJkCdPKZCSOvIwGmLq512fPc2w43UeJWw.jpg,https://imas.gamedbs.jp/cgss/card/detail/1195/1195#card-1195,Cu,イベント「シンデレラキャラバン」（2017/9/11 15:00〜9/18 20:59）＜メダル交換orLIVE報酬＞
1199,[サンシャインマリナー]松本沙理奈,Sレア,https://imas.gamedbs.jp/cgss/images/ErUYIwvQ6GEOqO8QLWon28hjIYVPSKc2-GXMshSrJuE.jpg,https://imas.gamedbs.jp/cgss/card/detail/1199/1199#card-1199,Co,イベント「シンデレラキャラバン」（2017/9/11 15:00〜9/18 20:59）＜メダル交換orLIVE報酬＞
1203,[チアフル・ロワイヤル]若林智香,Sレア,https://imas.gamedbs.jp/cgss/images/YHNVpJfW0Q56IpcI_4frN8uclOu7LZ5VPyA9ACs48LQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1203/1203#card-1203,Pa,プラチナガシャ(2017/9/19 15:00〜)
1205,[Twin☆くるっ★テール]城ヶ崎美嘉,Sレア,https://imas.gamedbs.jp/cgss/images/_D7ufLRc4jC3W8l1vDSnNkZi9eZ2-ptuJBh0OWIDt68.jpg,https://imas.gamedbs.jp/cgss/card/detail/1205/1205#card-1205,Pa,イベント「win☆くるっ★テール」（9月20日 15:00 ～ 9月27日 20:59）＜達成pt/ランキング報酬＞
1207,[Twin☆くるっ★テール]城ヶ崎莉嘉,Sレア,https://imas.gamedbs.jp/cgss/images/Av0qkoqdmDU-sYoVEdYVTHJfZhOcdpCC2kWQxcWh60E.jpg,https://imas.gamedbs.jp/cgss/card/detail/1207/1207#card-1207,Pa,イベント「win☆くるっ★テール」（9月20日 15:00 ～ 9月27日 20:59）＜達成pt＞
1209,[サンライトマリナー]水木聖來,Sレア,https://imas.gamedbs.jp/cgss/images/TLsSxpSiE1D8ODjkVd5vRa_CjiS7L8RrNMT2_7uFeNI.jpg,https://imas.gamedbs.jp/cgss/card/detail/1209/1209#card-1209,Co,プラチナガシャ(2017/9/23 15:00〜)
1215,[ワンモアステップ]岡崎泰葉,Sレア,https://imas.gamedbs.jp/cgss/images/D_GW68Ipuc-aLX9YgVmm40hhWI44pIaczTU9DOumqBY.jpg,https://imas.gamedbs.jp/cgss/card/detail/1215/1215#card-1215,Co,プラチナガシャ(2017/9/30 15:00〜)
1217,[キミのそばでずっと]脇山珠美,Sレア,https://imas.gamedbs.jp/cgss/images/REVuPXu8_ZAgji97rqLKAUsXVyWNN_xUkYf7VdxUSvg.jpg,https://imas.gamedbs.jp/cgss/card/detail/1217/1217#card-1217,Co,イベント「LIVE Parade」（2017年9月30日 15:00 ～ 10月9日 20:59）達成pt報酬/動員数報酬
1221,[深緑の魔女]高森藍子,Sレア,https://imas.gamedbs.jp/cgss/images/To5jdw2XVN9MW5dy-VN49Wserr4sKl7zD5QG8-F28JU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1221/1221#card-1221,Pa,「ハロウィンモード de コスプレパーティーガシャ」＜期間限定アイドル＞（2017年9月30日 15:00 ～ 10月10日 14:59）
1223,[キミのそばでずっと]浜口あやめ,Sレア,https://imas.gamedbs.jp/cgss/images/jq7npEilJdYEjJpf4e79lX6edQKa1nb04b0Moj6EPEQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1223/1223#card-1223,Pa,イベント「LIVE Parade」（2017年9月30日 15:00 ～ 10月9日 20:59）達成pt報酬/動員数報酬
1225,[ゆかしい花椿]江上椿,Sレア,https://imas.gamedbs.jp/cgss/images/9NN_fqGe7YitcuyAZWSlP4kmboNEOgej-uRzfc686pk.jpg,https://imas.gamedbs.jp/cgss/card/detail/1225/1225#card-1225,Cu,プラチナガシャ(2017/10/10 15:00〜)
1229,[ミスティックブルー]和久井留美,Sレア,https://imas.gamedbs.jp/cgss/images/Fv-eueiu736ZAdXzQNT4Wszc9DtT4QJAA_yzPF5zD0k.jpg,https://imas.gamedbs.jp/cgss/card/detail/1229/1229#card-1229,Co,イベント「シンデレラキャラバン」（2017/10/12 15:00〜10/18 20:59）＜メダル交換orLIVE報酬＞
