id,name,rarity,image_url,detail_url,attribute,availability
1705,[individuals]早坂美玲,SSレア,https://imas.gamedbs.jp/cgss/images/vvGyKVAXae-1D4kV2Q1wqzgx7NgOGasXQiOCWF2Nfv0.jpg,https://imas.gamedbs.jp/cgss/card/detail/1705/1705#card-1705,Cu,プラチナガシャ(2018/12/10 15:00〜)
1713,[ウォーミング・ハート]アナスタシア,SSレア,https://imas.gamedbs.jp/cgss/images/AwWzT8rmt1-I_ndhdIKJTe2jIP_4iLEtKino1EF99Sc.jpg,https://imas.gamedbs.jp/cgss/card/detail/1713/1713#card-1713,Co,プラチナガシャ(2018/12/17 15:00〜)
1723,[ミラクルホーリーナイト]イヴ・サンタクロース,SSレア,https://imas.gamedbs.jp/cgss/images/SS2zHsSzgr5JshXlL9C3N2c9TdHOk3m33M16OlL6pvA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1723/1723#card-1723,Pa,「ミラクルホーリーナイトガシャ」＜期間限定アイドル＞（2018年12月21日 15:00 ～ 12月27日 14:59）
1725,[ホワイト・ハピネス]緒方智絵里,SSレア,https://imas.gamedbs.jp/cgss/images/KeBcCbq8O5VD3FEfme7Ge9ihA-epxmfa_yr_C1nZYj4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1725/1725#card-1725,Cu,シンデレラフェス限定アイドル（初出：2018年12月31日 15:00 ～ 2019年1月4日 14:59）
1727,[一夜の魔法]赤城みりあ,SSレア,https://imas.gamedbs.jp/cgss/images/YYJtD6y1VGVGZs65UWRRi3NcRYK7blgdAhhdqV70BcM.jpg,https://imas.gamedbs.jp/cgss/card/detail/1727/1727#card-1727,Pa,シンデレラフェス限定アイドル（初出：2018年12月31日 15:00 ～ 2019年1月4日 14:59）
1735,[悠久の羽根]高垣楓,SSレア,https://imas.gamedbs.jp/cgss/images/ABN3WOR1NX3PAg43DwOp4ko_2l8bKbLf0E47jkVSteA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1735/1735#card-1735,Co,「来光煌めく新春炎舞ガシャ」＜期間限定アイドル＞（2019年1月4日 15:00 ～ 1月12日 14:59）
1739,[錦雅信念]向井拓海,SSレア,https://imas.gamedbs.jp/cgss/images/rmI3uvyTJpOiyaKRgdVRD883GnbFhYtfagBGFeJerAo.jpg,https://imas.gamedbs.jp/cgss/card/detail/1739/1739#card-1739,Pa,「来光煌めく新春炎舞ガシャ」＜期間限定アイドル＞（2019年1月4日 15:00 ～ 1月12日 14:59）
1741,[ディーラーズディライト]兵藤レナ,SSレア,https://imas.gamedbs.jp/cgss/images/mlgnU16YRpq16TNzYJB9SklAqErwoxnYuRZUskC38bU.jpg,https://imas.gamedbs.jp/cgss/card/detail/1741/1741#card-1741,Cu,プラチナガシャ(2019/1/12 15:00〜)
1749,[羽衣小町]塩見周子,SSレア,https://imas.gamedbs.jp/cgss/images/TfSdOEmzJh_X5vUBZzAuWJUxudJavCLu7zKHGRk-ccY.jpg,https://imas.gamedbs.jp/cgss/card/detail/1749/1749#card-1749,Co,プラチナガシャ(2019/1/18 15:00〜)
1757,[ステップ・マイ・ステップ]福山舞,SSレア,https://imas.gamedbs.jp/cgss/images/oXCXorgbVTQAAn_idrEUm67Uzan8KQX-23d4z5lTvZo.jpg,https://imas.gamedbs.jp/cgss/card/detail/1757/1757#card-1757,Cu,プラチナガシャ(2019/1/22 15:00〜)
1763,[ポジティブパッション]本田未央,SSレア,https://imas.gamedbs.jp/cgss/images/wYGIaVwN24hOmhvAfAI9R1rebY9Eoyr1ERAV0kv6UK0.jpg,https://imas.gamedbs.jp/cgss/card/detail/1763/1763#card-1763,Pa,プラチナガシャ(2019/1/25 15:00〜)
1765,[想いプレゼント]佐久間まゆ,SSレア,https://imas.gamedbs.jp/cgss/images/mQrypXF63ryV0BgF6c3cgcKa4CN-w1MtMc_Ww11xTy0.jpg,https://imas.gamedbs.jp/cgss/card/detail/1765/1765#card-1765,Cu,「願いを叶えるスウィート＆ドリームガシャ」＜期間限定アイドル＞（2019年1月31日 15:00 ～ 2月8日 14:59）
1769,[スウィート・ミント]結城晴,SSレア,https://imas.gamedbs.jp/cgss/images/PMiKt_VOjBQPzf2jISkcboyJPZEtjilxIuhrC4MFRtA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1769/1769#card-1769,Co,「願いを叶えるスウィート＆ドリームガシャ」＜期間限定アイドル＞（2019年1月31日 15:00 ～ 2月8日 14:59）
1779,[エレガンス・プラス]十時愛梨,SSレア,https://imas.gamedbs.jp/cgss/images/vA18mk-RqcpAn9DKzfFJVTpFfRZ4xETIxlLwGZ8kZNs.jpg,https://imas.gamedbs.jp/cgss/card/detail/1779/1779#card-1779,Pa,プラチナガシャ(2019/2/8 15:00〜)
1785,[イノセント・ホワイト]櫻井桃華,SSレア,https://imas.gamedbs.jp/cgss/images/e1dICT_m9rgTt58Ap6OUXkWx6z8rCEXZ430fHNKv_LQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1785/1785#card-1785,Cu,プラチナガシャ(2019/2/15 15:00〜)
1789,[色とりどりのゆめ]成宮由愛,SSレア,https://imas.gamedbs.jp/cgss/images/MLkAzbnGS5OZVPQqmnnabzODZp_HNxcRb1c0GYZlR3k.jpg,https://imas.gamedbs.jp/cgss/card/detail/1789/1789#card-1789,Co,プラチナガシャ(2019/2/18 15:00〜)
1799,[舞台上のエレガンテ]松山久美子,SSレア,https://imas.gamedbs.jp/cgss/images/NsNCe2S19hBjfZCxsbSWDWKUVBKVo98piYkU1uFbhM8.jpg,https://imas.gamedbs.jp/cgss/card/detail/1799/1799#card-1799,Pa,プラチナガシャ(2019/2/21 15:00〜)
1809,[ありすの物語]橘ありす,SSレア,https://imas.gamedbs.jp/cgss/images/PYeuHjM7qJVnDVmNXfhupjFd6xyux3kwvQEPHqtZ6KE.jpg,https://imas.gamedbs.jp/cgss/card/detail/1809/1809#card-1809,Co,シンデレラフェス限定アイドル（初出：2019年2月28日 15:00 ～ 3月3日 14:59）
1813,[夜を脱いで、一小節]速水奏,SSレア,https://imas.gamedbs.jp/cgss/images/StJUxAr97JRxclACHdGlsmzhSNA6Vz1zR7GlHsJkJg4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1813/1813#card-1813,Co,「少女解放 プライベートリゾートガシャ」＜期間限定アイドル＞（2019年3月3日 15:00 ～ 3月12日 14:59）
1815,[ラブ・ワンダー]大槻唯,SSレア,https://imas.gamedbs.jp/cgss/images/DJ5RsMw8YBgwtI-UNLNPumsNh17K35ITC1frm5zBYOc.jpg,https://imas.gamedbs.jp/cgss/card/detail/1815/1815#card-1815,Pa,「少女解放 プライベートリゾートガシャ」＜期間限定アイドル＞（2019年3月3日 15:00 ～ 3月12日 14:59）
1823,[しゅまいるプレゼント]大沼くるみ,SSレア,https://imas.gamedbs.jp/cgss/images/yZc83wkwIniexl9TfiKZaxT2yTCUCrP89h9mZf_lWdQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1823/1823#card-1823,Cu,プラチナガシャ(2019/3/12 15:00〜)
1827,[Triad Primus]渋谷凛,SSレア,https://imas.gamedbs.jp/cgss/images/t9nOgX8zIyZ0JHduEsPNvrcnDBoJPQZmi7igiply3q4.jpg,https://imas.gamedbs.jp/cgss/card/detail/1827/1827#card-1827,Co,プラチナガシャ(2019/3/18 15:00〜)
1837,[にこにこキッチン]龍崎薫,SSレア,https://imas.gamedbs.jp/cgss/images/rxWIa2criDHBLepXid_MFZPFyAAfM6YJTEOWLMnrt1Y.jpg,https://imas.gamedbs.jp/cgss/card/detail/1837/1837#card-1837,Pa,プラチナガシャ(2019/3/22 15:00〜)
1839,[音色を抱きしめて]水本ゆかり,SSレア,https://imas.gamedbs.jp/cgss/images/fy93jRKiYZELBjaot4vTvTUbePy6MhbQtD0u3vSrYzA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1839/1839#card-1839,Cu,プラチナガシャ(2019/3/25 15:00〜)
1843,[あんず色の青春]双葉杏,SSレア,https://imas.gamedbs.jp/cgss/images/69ofY-A2YHKz284OgK4lnVIj5yZI1qgS6k9VWdyD-VI.jpg,https://imas.gamedbs.jp/cgss/card/detail/1843/1843#card-1843,Cu,「春ですよ！フレッシュスクールガシャ」＜期間限定アイドル＞（2019年3月31日 15:00 ～ 4月9日 14:59）
1849,[ぴかぴかのさくらぐみ♪]市原仁奈,SSレア,https://imas.gamedbs.jp/cgss/images/9lKIQsZvcXoJ3aJIfKQscLWQMBmgwsh27G2WRLmO9Gs.jpg,https://imas.gamedbs.jp/cgss/card/detail/1849/1849#card-1849,Pa,「春ですよ！フレッシュスクールガシャ」＜期間限定アイドル＞（2019年3月31日 15:00 ～ 4月9日 14:59）
1861,[無限大オーバーフロー]真鍋いつき,SSレア,https://imas.gamedbs.jp/cgss/images/QKHmzvpmLm_kJufsHp61KiDDQ4nZNGS5atcBzE7f0ks.jpg,https://imas.gamedbs.jp/cgss/card/detail/1861/1861#card-1861,Pa,プラチナガシャ(2019/4/9 15:00〜)
1871,[ブランニュー・ビート]多田李衣菜,SSレア,https://imas.gamedbs.jp/cgss/images/npx9t0bIhX37ftQwjOEnEf5BZqoRTgfQu2pPlcluDOY.jpg,https://imas.gamedbs.jp/cgss/card/detail/1871/1871#card-1871,Co,プラチナガシャ(2019/4/15 15:00〜)
1877,[緋薔薇の令嬢]黒埼ちとせ,SSレア,https://imas.gamedbs.jp/cgss/images/wEB2Pk6QWKOPXzn1k8bLibyxLw8f3HWel_47bDEwFZQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/1877/1877#card-1877,Cu,プラチナガシャ(2019/4/19 15:00〜)
1879,[白面の騎士]白雪千夜,SSレア,https://imas.gamedbs.jp/cgss/images/EpSAWgHrXxUt9okKefLzQCkM1oGT5RUcDcQu3avhs60.jpg,https://imas.gamedbs.jp/cgss/card/detail/1879/1879#card-1879,Cu,プラチナガシャ(2019/4/19 15:00〜)
1887,[ノブレス・ノワール]黒川千秋,SSレア,https://imas.gamedbs.jp/cgss/images/fWimUL0dmSf4eskHJDuQRm0k_znHAUWcaSbRb0c0Wy8.jpg,https://imas.gamedbs.jp/cgss/card/detail/1887/1887#card-1887,Co,プラチナガシャ(2019/4/23 15:00〜)
1891,[日向の乙女]小日向美穂,SSレア,https://imas.gamedbs.jp/cgss/images/9EiS7cLUxmvUoHCjR7lYdpO4dC8Atgz7teYCvU_Nsak.jpg,https://imas.gamedbs.jp/cgss/card/detail/1891/1891#card-1891,Cu,シンデレラフェス限定アイドル（初出：2019年4月30日 15:00 ～ 5月3日 14:59）
1897,[ほの甘いロマンス]三村かな子,SSレア,https://imas.gamedbs.jp/cgss/images/dUZMjNz57v-tBgNvGx0ijJIOA9djqNSfCgnCzHdsQzg.jpg,https://imas.gamedbs.jp/cgss/card/detail/1897/1897#card-1897,Cu,「新しい私に！ガールズチャレンジガシャ」＜期間限定アイドル＞（2019年5月3日 15:00 ～ 5月11日 14:59）
1901,[朱華色の夢]藤原肇,SSレア,https://imas.gamedbs.jp/cgss/images/UjXlJdViBlChtOQdCcSMiqV06Yf6bKQBdKAlYl8c1HA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1901/1901#card-1901,Co,「新しい私に！ガールズチャレンジガシャ」＜期間限定アイドル＞（2019年5月3日 15:00 ～ 5月11日 14:59）
1909,[星へのピチカート]涼宮星花,SSレア,https://imas.gamedbs.jp/cgss/images/AVFQ_SEzSXjIQ0vUvFh7AYY8WJjRJ3DYCX7q6cRLgVo.jpg,https://imas.gamedbs.jp/cgss/card/detail/1909/1909#card-1909,Cu,プラチナガシャ(2019/5/11 15:00〜)
1915,[オンタイム・ハーモニー]久川颯,SSレア,https://imas.gamedbs.jp/cgss/images/RPDEuVaMkntai5ezwlSh1RlPyPJtyAo8pYaxFh7-sLE.jpg,https://imas.gamedbs.jp/cgss/card/detail/1915/1915#card-1915,Co,プラチナガシャ(2019/5/17 15:00〜)
1917,[オフタイム・ナギルーム]久川凪,SSレア,https://imas.gamedbs.jp/cgss/images/HLSvOla_aMD82uf_55tQv_bCT1jE9xVqWavahEV-h3I.jpg,https://imas.gamedbs.jp/cgss/card/detail/1917/1917#card-1917,Pa,プラチナガシャ(2019/5/17 15:00〜)
1919,[歓びのアティチュード]綾瀬穂乃香,SSレア,https://imas.gamedbs.jp/cgss/images/HHFY7VAkHLUigast1_Xd2awVkusPEbEZNpJct_lgjXs.jpg,https://imas.gamedbs.jp/cgss/card/detail/1919/1919#card-1919,Co,プラチナガシャ(2019/5/21 15:00〜)
1927,[いっぱいの感謝]相原雪乃,SSレア,https://imas.gamedbs.jp/cgss/images/vQKKczgd6k3gafrUN6bQoiqGIP-cfP6biIJYIS-2xBg.jpg,https://imas.gamedbs.jp/cgss/card/detail/1927/1927#card-1927,Cu,プラチナガシャ(2019/5/24 15:00〜)
1931,[ル・マリアージュ]宮本フレデリカ,SSレア,https://imas.gamedbs.jp/cgss/images/Y-QVBjBnBdgSz4VwPBM2h19FeQmqmeEIyHeSVa2qObw.jpg,https://imas.gamedbs.jp/cgss/card/detail/1931/1931#card-1931,Cu,「ブーケ届けるブライダルフォトガシャ」＜期間限定アイドル＞（2019年5月31日 15:00 ～ 6月11日 14:59）
1937,[約束のまなざし]城ヶ崎美嘉,SSレア,https://imas.gamedbs.jp/cgss/images/togUInsKIpIrEO4JkVF56vUc2ROtKU4LcDsV-4e5VtA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1937/1937#card-1937,Pa,「ブーケ届けるブライダルフォトガシャ」＜期間限定アイドル＞（2019年5月31日 15:00 ～ 6月11日 14:59）
1949,[エール・フォー・オール]若林智香,SSレア,https://imas.gamedbs.jp/cgss/images/Hpde-JoTwfjSzM43g0ht0x1kXaN59N8T90LsVx_2cZA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1949/1949#card-1949,Pa,プラチナガシャ(2019/6/11 15:00〜)
1951,[わたし色の羽根で]白菊ほたる,SSレア,https://imas.gamedbs.jp/cgss/images/XRnFYjniijAGZr9LheRBihkHGOkQgbP-R26Pc7dVJbo.jpg,https://imas.gamedbs.jp/cgss/card/detail/1951/1951#card-1951,Cu,プラチナガシャ(2019/6/17 15:00〜)
1955,[ほわあまプリンセス]榊原里美,SSレア,https://imas.gamedbs.jp/cgss/images/ZpjkCxHQuhWwa501nwfQBDTmGUTH8MJI13633qSWgDs.jpg,https://imas.gamedbs.jp/cgss/card/detail/1955/1955#card-1955,Cu,プラチナガシャ(2019/6/20 15:00〜)
1959,[アップビート・ラン]北川真尋,SSレア,https://imas.gamedbs.jp/cgss/images/SRI4__N4XP1ruAUSP6Cxb_SRl-r8Uk5Pwhi1BS3kGNA.jpg,https://imas.gamedbs.jp/cgss/card/detail/1959/1959#card-1959,Pa,プラチナガシャ(2019/6/20 15:00〜)
1965,[アドバンス・アバンチュール]川島瑞樹,SSレア,https://imas.gamedbs.jp/cgss/images/F8Z_d_LfCZ108QHA5ro3yvT-K9VSn27lvHuh8xXnS04.jpg,https://imas.gamedbs.jp/cgss/card/detail/1965/1965#card-1965,Co,プラチナガシャ(2019/6/23 15:00〜)
1969,[潮風の一頁]鷺沢文香,SSレア,https://imas.gamedbs.jp/cgss/images/MN64OLyQh-g0oWBKSe-9LhQGCz2mN3MvtFmCd7zmzTw.jpg,https://imas.gamedbs.jp/cgss/card/detail/1969/1969#card-1969,Co,シンデレラフェス限定アイドル（初出：2019年6月30日 15:00 ～ 7月4日 14:59）
1971,[夜の一輪]相葉夕美,SSレア,https://imas.gamedbs.jp/cgss/images/JU06MAHJH-YshidnmvYJfdmhinljXwZrdJbAkxDW7VM.jpg,https://imas.gamedbs.jp/cgss/card/detail/1971/1971#card-1971,Pa,シンデレラフェス限定アイドル（初出：2019年6月30日 15:00 ～ 7月4日 14:59）
1979,[星逢う夜に]鷹富士茄子,SSレア,https://imas.gamedbs.jp/cgss/images/BI_mKiueo2jQFu5A235_7ZOoiScdMBxj1YFWVdVVw4E.jpg,https://imas.gamedbs.jp/cgss/card/detail/1979/1979#card-1979,Co,「短冊なびく七夕祈願まつりガシャ」＜期間限定アイドル＞（2019年7月4日 15:00 ～ 7月12日 14:59）
1983,[彩☆きっく乙女]堀裕子,SSレア,https://imas.gamedbs.jp/cgss/images/iy4eOvAu0YVNnTIQEvHBTFCGXx-Bd26LTQtFfH2sCnY.jpg,https://imas.gamedbs.jp/cgss/card/detail/1983/1983#card-1983,Pa,「短冊なびく七夕祈願まつりガシャ」＜期間限定アイドル＞（2019年7月4日 15:00 ～ 7月12日 14:59）
1985,[おめかし☆あかりんご]辻野あかり,SSレア,https://imas.gamedbs.jp/cgss/images/EavDMPgINEz3uLWNq-fBAklH8EFObpVbvZG1VY4_HFc.jpg,https://imas.gamedbs.jp/cgss/card/detail/1985/1985#card-1985,Cu,プラチナガシャ(2019/7/12 15:00〜)
1987,[夜更けに咲く才媛]和久井留美,SSレア,https://imas.gamedbs.jp/cgss/images/AdUp8kEdnR9L5EgsJ6LVHFKe82DR4aotIc_dKlm5qY8.jpg,https://imas.gamedbs.jp/cgss/card/detail/1987/1987#card-1987,Co,プラチナガシャ(2019/7/12 15:00〜)
1995,[想いは深く、歌声は遠く]瀬名詩織,SSレア,https://imas.gamedbs.jp/cgss/images/xa7abHKZ0tiMnQCIt-8-Op8uE0MtraU9PG2eRqsISJg.jpg,https://imas.gamedbs.jp/cgss/card/detail/1995/1995#card-1995,Co,プラチナガシャ(2019/7/19 15:00〜)
1999,[エキゾチックプレイヤー]杉坂海,SSレア,https://imas.gamedbs.jp/cgss/images/CKiCuaoNL5xqan_J_3F2KfgLXAUJ_0NkCK_-KchTOuk.jpg,https://imas.gamedbs.jp/cgss/card/detail/1999/1999#card-1999,Pa,プラチナガシャ(2019/7/19 15:00〜)
2003,[カントリー・ステップ]関裕美,SSレア,https://imas.gamedbs.jp/cgss/images/pDXTVx9IynWKsZz8U_uByFlP9I7WORjUMAU5Xun7GMI.jpg,https://imas.gamedbs.jp/cgss/card/detail/2003/2003#card-2003,Cu,プラチナガシャ(2019/7/22 15:00〜)
2007,[レットイットキュート ! ]メアリー・コクラン,SSレア,https://imas.gamedbs.jp/cgss/images/6qnG0TU3odirhydBcN5vqZyYaWy0mgCw2h9oCdhRrPE.jpg,https://imas.gamedbs.jp/cgss/card/detail/2007/2007#card-2007,Pa,プラチナガシャ(2019/7/22 15:00〜)
2011,[夏色☆サニーデイ]乙倉悠貴,SSレア,https://imas.gamedbs.jp/cgss/images/r6LyLxgCCd3ctEo_AP4LYkE3BlfOEOj_6uYxLyD1KcQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/2011/2011#card-2011,Cu,「水着で遊ぼう！SUN３サマーガシャ」＜期間限定アイドル＞（2019年7月31日 15:00 ～ 8月9日 14:59）
2013,[サンセットヴィーナス]三船美優,SSレア,https://imas.gamedbs.jp/cgss/images/lB1NbrAUQTz8nvElwZVbtaOBMPxWpaGef2ZvHCs3D24.jpg,https://imas.gamedbs.jp/cgss/card/detail/2013/2013#card-2013,Co,「水着で遊ぼう！SUN３サマーガシャ」＜期間限定アイドル＞（2019年7月31日 15:00 ～ 8月9日 14:59）
2015,[全力全開 ! サマーサプライズ]姫川友紀,SSレア,https://imas.gamedbs.jp/cgss/images/KAepXgHO7RwgcNi2EFUtYfzxaUGKVpk8HSw7GdW6zVc.jpg,https://imas.gamedbs.jp/cgss/card/detail/2015/2015#card-2015,Pa,「水着で遊ぼう！SUN３サマーガシャ」＜期間限定アイドル＞（2019年7月31日 15:00 ～ 8月9日 14:59）
2025,[ユリユリフェスティバル]大西由里子,SSレア,https://imas.gamedbs.jp/cgss/images/ZQvlBsDKtQ5wPAbpBM54h4pDcESb9T5Yi0KxOMSC9kY.jpg,https://imas.gamedbs.jp/cgss/card/detail/2025/2025#card-2025,Cu,プラチナガシャ(2019/8/9 15:00〜)
2027,[ライフ・オンライン]砂塚あきら,SSレア,https://imas.gamedbs.jp/cgss/images/9hjgOqq1umR9fK91yAyDYTYIao14jB2yjAQPksCeB68.jpg,https://imas.gamedbs.jp/cgss/card/detail/2027/2027#card-2027,Co,プラチナガシャ(2019/8/9 15:00〜)
2035,[プールサイド・マーメイド]西島櫂,SSレア,https://imas.gamedbs.jp/cgss/images/Hc2cACqWHCD9VGvMdHG4gdFlIGgq2D6B3MwUtkhNsuo.jpg,https://imas.gamedbs.jp/cgss/card/detail/2035/2035#card-2035,Pa,プラチナガシャ(2019/8/18 15:00〜)
2043,[トップ・オブ・ウェーブ]沢田麻理菜,SSレア,https://imas.gamedbs.jp/cgss/images/WaWmcS7MoyLZQHDz39O4P_ZacIfmo3iq6pgPZIKMFMk.jpg,https://imas.gamedbs.jp/cgss/card/detail/2043/2043#card-2043,Pa,プラチナガシャ(2019/8/22 15:00〜)
2045,[プロミネンス・プライド]北条加蓮,SSレア,https://imas.gamedbs.jp/cgss/images/Hukts4kMGrJHkS2d-XdQ-fRXk6OHoQoZFpfp3t3jFR4.jpg,https://imas.gamedbs.jp/cgss/card/detail/2045/2045#card-2045,Co,シンデレラフェス限定アイドル（初出：2019年8月31日 15:00 ～ 9月5日 14:59）
2049,[トゥルー・ドリーム]喜多日菜子,SSレア,https://imas.gamedbs.jp/cgss/images/9ZNtt6-gc0tNR35pZVdsUgKTknEfHnkIQMWgjeXQl2w.jpg,https://imas.gamedbs.jp/cgss/card/detail/2049/2049#card-2049,Pa,シンデレラフェス限定アイドル（初出：2019年8月31日 15:00 ～ 9月5日 14:59）
2053,[ドレスアップ☆ウサミン]安部菜々,SSレア,https://imas.gamedbs.jp/cgss/images/TT9nQ_8Gef7RKp21T9EAcADaJHyDDk2urzpKIlDeMko.jpg,https://imas.gamedbs.jp/cgss/card/detail/2053/2053#card-2053,Cu,「祝！4周年アニバーサリーパーティーガシャ」＜期間限定アイドル＞（2019年9月5日 15:00 ～ 9月13日 14:59）
2057,[祝宴の白姫]神崎蘭子,SSレア,https://imas.gamedbs.jp/cgss/images/Vla49tA6C93wNCykHy8K5bTY0q_Rzzn1SUyKqJNHXyg.jpg,https://imas.gamedbs.jp/cgss/card/detail/2057/2057#card-2057,Co,「祝！4周年アニバーサリーパーティーガシャ」＜期間限定アイドル＞（2019年9月5日 15:00 ～ 9月13日 14:59）
2059,[軌跡のギフト]日野茜,SSレア,https://imas.gamedbs.jp/cgss/images/0tP5S4AvQY2usslCZ5qRAYia2V7ya1Nq8uFC4LCL52s.jpg,https://imas.gamedbs.jp/cgss/card/detail/2059/2059#card-2059,Pa,「祝！4周年アニバーサリーパーティーガシャ」＜期間限定アイドル＞（2019年9月5日 15:00 ～ 9月13日 14:59）
2067,[夢見りあむは救われたい]夢見りあむ,SSレア,https://imas.gamedbs.jp/cgss/images/Bn4_prlflT6sNi_HTcJ6v_OOyBdmqASVks9WzbJxIKw.jpg,https://imas.gamedbs.jp/cgss/card/detail/2067/2067#card-2067,Pa,プラチナガシャ(2019/9/13 15:00〜)
2071,[風のゆくさき]浅野風香,SSレア,https://imas.gamedbs.jp/cgss/images/9T5nWrEOJ0Tc2hyBC_bAS6ttb4uFwt1bRRZQsRYPC08.jpg,https://imas.gamedbs.jp/cgss/card/detail/2071/2071#card-2071,Cu,プラチナガシャ(2019/9/20 15:00〜)
2073,[幸せのお告げ]藤居朋,SSレア,https://imas.gamedbs.jp/cgss/images/eNnsqWeoa5DiPb9YDq_Gw32bB6hzioFOlNiWrMuOksQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/2073/2073#card-2073,Co,プラチナガシャ(2019/9/20 15:00〜)
2079,[ブラッシング・ユー ! ]太田優,SSレア,https://imas.gamedbs.jp/cgss/images/gUDFolQ1CFZY3vbe1wfXJrYW4zrZK0_9fMyWJZoZqEs.jpg,https://imas.gamedbs.jp/cgss/card/detail/2079/2079#card-2079,Cu,プラチナガシャ(2019/9/24 15:00〜)
2083,[重ねた手と日々]佐城雪美,SSレア,https://imas.gamedbs.jp/cgss/images/vAI8X2pHo-KI-D3HBYWi7ZNHYhtU3w8OqzZMfA1sbYI.jpg,https://imas.gamedbs.jp/cgss/card/detail/2083/2083#card-2083,Co,プラチナガシャ(2019/9/24 15:00〜)
2085,[いたずらキャット大集合♪]椎名法子,SSレア,https://imas.gamedbs.jp/cgss/images/W23BsFbYddAsCNtgZHej-0hDSlyR5Z4ZgA1n9uHp-BQ.jpg,https://imas.gamedbs.jp/cgss/card/detail/2085/2085#card-2085,Cu,「仮装に変身♪ハロウィンモードガシャ」＜期間限定アイドル＞（2019年9月30日 15:00 ～ 10月11日 14:59）
2089,[魔性の夜会]神谷奈緒,SSレア,https://imas.gamedbs.jp/cgss/images/daHxjp1eIZx7JxPItPz75rZf4pt0tT6tCFYgUP4iNyY.jpg,https://imas.gamedbs.jp/cgss/card/detail/2089/2089#card-2089,Co,「仮装に変身♪ハロウィンモードガシャ」＜期間限定アイドル＞（2019年9月30日 15:00 ～ 10月11日 14:59）
2093,[ヒーローオブシャドウ]南条光,SSレア,https://imas.gamedbs.jp/cgss/images/oOHWOBMb7WmDvNT5x84PSSsEyQtJ69yPO-gIv33aFyA.jpg,https://imas.gamedbs.jp/cgss/card/detail/2093/2093#card-2093,Pa,「仮装に変身♪ハロウィンモードガシャ」＜期間限定アイドル＞（2019年9月30日 15:00 ～ 10月11日 14:59）
2101,[学び舎のペルソナ]八神マキノ,SSレア,https://imas.gamedbs.jp/cgss/images/w49hY4a9QI4FnASwTEGKbqTS3DOGgMkEaybzWBFpp1o.jpg,https://imas.gamedbs.jp/cgss/card/detail/2101/2101#card-2101,Co,プラチナガシャ(2019/10/11 15:00〜)
2105,[みんなの人気者]赤西瑛梨華,SSレア,https://imas.gamedbs.jp/cgss/images/8ycvOxPrnniSOu1vyAjTiZf-y33opPiG1Bt3dCoUyzc.jpg,https://imas.gamedbs.jp/cgss/card/detail/2105/2105#card-2105,Cu,プラチナガシャ(2019/10/18 15:00〜)
2109,[笑いの中心]キャシー・グラハム,SSレア,https://imas.gamedbs.jp/cgss/images/CR8kKb_uaFfHMr8uo4PCWY-P_q6fiVAETVySfgo-u3M.jpg,https://imas.gamedbs.jp/cgss/card/detail/2109/2109#card-2109,Pa,プラチナガシャ(2019/10/18 15:00〜)
2111,[戦国愛☆一代]丹羽仁美,SSレア,https://imas.gamedbs.jp/cgss/images/JO3Kab3m5UhtlNsVYGmjw8gK5pX3TolgtlVl7lVjnO0.jpg,https://imas.gamedbs.jp/cgss/card/detail/2111/2111#card-2111,Cu,プラチナガシャ(2019/10/21 15:00〜)
2119,[喝采のディーヴァ]西川保奈美,SSレア,https://imas.gamedbs.jp/cgss/images/40AScmFWfPrKD_tPLYgycKHoz5JOStJmyY30T8qa6wA.jpg,https://imas.gamedbs.jp/cgss/card/detail/2119/2119#card-2119,Co,プラチナガシャ(2019/10/24 15:00〜)
2123,[風まとう光]小早川紗枝,SSレア,https://imas.gamedbs.jp/cgss/images/fnNDwnOlq7e43ZUk7QdniN2IFVz2t4wu9G5wKAj_O0I.jpg,https://imas.gamedbs.jp/cgss/card/detail/2123/2123#card-2123,Cu,シンデレラフェス限定アイドル（初出：2019年10月31日 15:00 ～ 11月4日 14:59）
2129,[清澄のエッセンス]一ノ瀬志希,SSレア,https://imas.gamedbs.jp/cgss/images/vBvglV7Q19YxaQyfkYefKeUIHMWs2RZaDML4CKv7olU.jpg,https://imas.gamedbs.jp/cgss/card/detail/2129/2129#card-2129,Cu,「秋風のひととき しっとり温泉ガシャ」＜期間限定アイドル＞（2019年11月4日 15:00 ～ 11月12日 14:59）
